"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_GRAFT_VERSUS_HOST_DISEASE",3.89541811908238e-07,7.28443188268405e-05,0.674962860011025,0.778373892029834,2.13948938012414,36,"HLA-E/HLA-F/HLA-DRA/HLA-DQA1/KLRD1/HLA-A/HLA-DRB1/HLA-B/HLA-DPB1/HLA-C/HLA-DQB1/HLA-DPA1/HLA-G/PRF1"
"KEGG_TYPE_I_DIABETES_MELLITUS",2.29176473598371e-05,0.00214280002814477,0.575610261071129,0.694418234676223,1.94835391814175,41,"HLA-E/HLA-F/CPE/HLA-DRA/HLA-DQA1/HLA-A/HLA-DRB1/HLA-B/HLA-DPB1/HLA-C/HLA-DQB1/HLA-DPA1/HLA-G/PRF1"
"KEGG_ALLOGRAFT_REJECTION",5.65431247336353e-05,0.00352452144172993,0.557332238758646,0.719477984033817,1.95999688430933,35,"HLA-E/HLA-F/HLA-DRA/HLA-DQA1/HLA-A/HLA-DRB1/HLA-B/HLA-DPB1/HLA-C/HLA-DQB1/HLA-DPA1/HLA-G/PRF1"
"KEGG_INSULIN_SIGNALING_PATHWAY",0.000104476624617444,0.00488428220086549,0.538434096309916,-0.528687666148568,-1.67864401000282,136,"FLOT1/PPP1CC/SOS1/PRKAR2A/PIK3CB/RAPGEF1/MAP2K2/EIF4E/PPP1R3A/MAPK9/TRIP10/HK3/SREBF1/PHKA2/RHEB/GSK3B/EIF4EBP1/PYGL/RPS6KB1/CBLB/GRB2/ACACB/PRKAG2/ACACA/PRKCZ/GYS2/MTOR/MAPK1/PYGM/PCK1/FBP2/BAD/PPP1R3D/FASN/PPARGC1A/PRKAA1/AKT2/AKT3/RAF1/HK1/EIF4E2/PRKAR1B/IRS1/GCK/KRAS/HK2/PIK3CA/ELK1/FBP1/PIK3CD/SHC3/SOS2/EXOC7/PPP1R3B/PHKG1"
"KEGG_CELL_ADHESION_MOLECULES_CAMS",0.000336058937970366,0.0125686042800917,0.49849310876659,0.482567068557074,1.65589189072895,126,"HLA-E/JAM3/HLA-F/SPN/HLA-DRA/SDC2/HLA-DQA1/CLDN5/HLA-A/HLA-DRB1/HLA-B/HLA-DPB1/NRXN2/HLA-C/HLA-DQB1/ITGA8/ESAM/SDC3/HLA-DPA1/CLDN11/HLA-G/NLGN3/ICOSLG/CDH5/ICAM2/SDC4/VCAN/CD6/CD4/CLDN23/SELL/CD2/PTPRM/NFASC/ITGB8/HLA-DMA/MADCAM1/HLA-DRB5/GLG1/CD22/PDCD1LG2"
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.000500522019172085,0.0155996029308633,0.477270815362862,0.637384640639118,1.79866836033125,42,"HLA-E/HLA-F/HLA-DRA/HLA-DQA1/HLA-A/HLA-DRB1/HLA-B/HLA-DPB1/HLA-C/HLA-DQB1/HLA-DPA1/HLA-G/PRF1"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.000633325710043457,0.0169188439683038,0.477270815362862,0.553766088530624,1.75713950386641,71,"HLA-E/TAPBP/HLA-F/CD74/HSP90AB1/HLA-DRA/HLA-DQA1/KLRD1/HLA-A/HLA-DRB1/HLA-B/RFXANK/HLA-DPB1/HLA-C/NFYC/HLA-DQB1/HSPA2/HSPA1B/HLA-DPA1/HLA-G/HSPA1A/B2M/RFXAP/CD4/IFNA14/PDIA3/LTA"
"KEGG_APOPTOSIS",0.000952987180287139,0.0175579568836063,0.477270815362862,-0.557315287088178,-1.68528411973344,87,"PRKAR2A/PIK3CB/DFFA/NGF/CYCS/BID/BIRC2/PPP3CA/IRAK1/CASP6/PPP3CB/BAD/AIFM1/BIRC3/ATM/PPP3R1/AKT2/AKT3/PPP3CC/CAPN2/ENDOG/PRKAR1B/TNFSF10/CFLAR/PIK3CA/IL3RA/PIK3CD/CHP1/CHUK/PPP3R2"
"KEGG_ECM_RECEPTOR_INTERACTION",0.000987512850199605,0.0175579568836063,0.45505986738723,0.512882571391635,1.66979581393419,84,"LAMA2/COL5A1/TNXB/THBS4/SDC2/VTN/LAMB2/AGRN/COMP/HSPG2/COL1A2/THBS3/ITGA8/ITGA10/SDC3/COL11A2/COL3A1/ITGB4/SDC4/COL1A1/VWF/THBS2/GP5/SV2A/TNN"
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.00100871832763481,0.0175579568836063,0.45505986738723,0.491558960708221,1.62730252097923,100,"SDHC/NDUFB5/COX8A/NDUFS8/ATP6V0B/SDHD/UQCRC2/UQCRQ/COX15/ATP6V1H/NDUFS7/NDUFV1/TCIRG1/COX6B1/LHPP/COX7A2L/ATP6V0C/COX7C/NDUFA4/NDUFS3/COX5B/UQCRH/COX4I2/ATP6V1G2/NDUFB7/NDUFA9/NDUFA2/COX7A1/NDUFA11/ATP6V1C1/ATP6V1F/ATP6V0E2/COX4I1/NDUFS2/NDUFB2/COX6A1/ATP6V0E1"
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.00103282099315331,0.0175579568836063,0.45505986738723,0.507072303830519,1.64784386599986,85,"PPP2R1A/LTBP1/BMP4/SMAD7/ID3/LEFTY2/THBS4/SMAD6/AMH/TGFB2/ID1/COMP/BMP2/INHBA/GDF6/THBS3/BMP6/BMPR2/LEFTY1/SMAD9/PPP2CB/ID4/ID2/INHBE/CHRD/TGFB3"
"KEGG_FOCAL_ADHESION",0.00247651512571321,0.0330791663220264,0.431707695803346,0.395588201974161,1.42934436673974,196,"CTNNB1/LAMA2/COL5A1/DOCK1/TNXB/SHC2/CCND2/JUN/ACTN2/RAC1/THBS4/PAK4/FLNB/MYL5/ILK/VTN/ACTN4/LAMB2/DIAPH1/MYL12A/CCND1/COMP/CDC42/VEGFB/MYL2/PDGFD/COL1A2/THBS3/ACTB/ITGA8/IGF1/TLN2/ITGA10/VEGFA/FLNC/COL11A2/COL3A1/RAC3/PXN/ITGB4/COL1A1/FLT4/VWF/THBS2/TLN1/FLNA/ACTG1/TNN"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.00246908399417637,0.0330791663220264,0.431707695803346,0.456778707256071,1.54637345744368,112,"JAM3/CTNNB1/PLCG1/ACTN2/RAC1/MMP2/MYL5/CLDN5/ACTN4/GNAI2/MYL12A/CDC42/MYL2/ACTB/CXCR4/ESAM/GNAI3/MAPK12/CLDN11/CDH5/PTPN11/PXN/RASSF5/ACTG1/SIPA1"
"KEGG_SPLICEOSOME",0.00212545337804721,0.0330791663220264,0.431707695803346,0.452515365847087,1.54671683153905,124,"PRPF8/DDX39B/PCBP1/U2AF2/PRPF3/SRSF6/HNRNPA1L2/SF3A1/HNRNPA1/HNRNPA3/SF3B3/SRSF3/DHX8/EIF4A3/SRSF7/SNRPE/CHERP/HSPA2/SNRPD2/PUF60/SF3A2/SF3B2/PPIH/HSPA1B/RBM22/SRSF2/TRA2B/SRSF5/DDX42/XAB2/PRPF19/PRPF40B/SNRNP200/SNRNP40/SRSF8/HSPA1A"
"KEGG_HISTIDINE_METABOLISM",0.00384565450101757,0.0479424927793523,0.431707695803346,0.65205324770804,1.69615049429955,28,"ALDH9A1/ALDH3B2/HEMK1/ALDH3B1/HDC/AOC1/ALDH2"
"KEGG_LONG_TERM_POTENTIATION",0.00471220301150997,0.0550738726970228,0.407017918923954,-0.521623517599757,-1.51752384496627,70,"PPP1CC/PPP1R1A/MAP2K2/RPS6KA2/RPS6KA3/PPP1R12A/GRIN2A/PPP3CA/PPP3CB/MAPK1/RPS6KA6/PPP3R1/CREBBP/ITPR2/PPP3CC/RAF1/PLCB2/CAMK2A/KRAS/GRIN2B/GNAQ/CHP1"
"KEGG_TIGHT_JUNCTION",0.00549573235125597,0.0604530558638156,0.407017918923954,0.429889802934547,1.47513389323248,126,"PPP2R1A/JAM3/CTNNB1/CSNK2B/ACTN2/AMOTL1/MYL5/LLGL1/CLDN5/ACTN4/GNAI2/TJAP1/CDK4/MYL12A/CDC42/PPP2R2B/EXOC3/MYL2/MYH11/RRAS2/ACTB/TJP1/GNAI3/CTTN/PARD6G/CLDN11/PPP2CB"
"KEGG_VIRAL_MYOCARDITIS",0.00610976398849622,0.0634736592138219,0.407017918923954,0.493390793019804,1.5462535440014,68,"HLA-E/LAMA2/SGCA/HLA-F/RAC1/HLA-DRA/HLA-DQA1/HLA-A/HLA-DRB1/HLA-B/CCND1/HLA-DPB1/HLA-C/HLA-DQB1/MYH11/ABL1/ACTB/HLA-DPA1/HLA-G/PRF1/RAC3/ACTG1/CASP3/MYH7/MYH10"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.00870102761732736,0.0856364297073798,0.380730400722792,0.475586454232055,1.48732035333664,67,"JAM3/JUN/PLCG1/ATP6V0B/RAC1/ATP6V1H/TCIRG1/ATP6V0C/CDC42/CCL5/TJP1/ATP6V1G2/MAPK12/PTPN11/ATP6V1C1/ATP6V1F/ATP6V0E2/NFKBIA/CASP3/HBEGF/ATP6V0E1/ATP6V1G1/EGFR"
"KEGG_PARKINSONS_DISEASE",0.00945150742071545,0.0883715943836894,0.380730400722792,0.447221341862626,1.47281120255691,98,"UBB/SDHC/NDUFB5/COX8A/NDUFS8/SDHD/UQCRC2/UQCRQ/NDUFS7/NDUFV1/UCHL1/COX6B1/COX7A2L/SNCAIP/COX7C/NDUFA4/UBA7/SNCA/SLC25A6/NDUFS3/COX5B/UQCRH/VDAC2/COX4I2/NDUFB7/NDUFA9/NDUFA2/COX7A1/PARK7/COX4I1/NDUFS2/CASP3/HTRA2/NDUFB2/SLC18A1/COX6A1"
"KEGG_TRYPTOPHAN_METABOLISM",0.0102668356369988,0.0914237268627989,0.380730400722792,0.546156942332547,1.52108080091414,39,"HAAO/INMT/ALDH9A1/OGDHL/CYP1B1/CAT/AOC1/ALDH2"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.0118932873071342,0.101092942110641,0.380730400722792,0.655832389654174,1.6324451817279,22,"CHST14/CHPF2/B3GAT3/CHST12/CHST3/CHSY3/B4GALT7/CHST11/CSGALNACT2/B3GAT2/B3GAT1"
"KEGG_PYRUVATE_METABOLISM",0.0163262948651345,0.12720904749084,0.352487857583619,-0.569083803251751,-1.51246684135951,40,"ME1/PDHA2/LDHAL6A/LDHA/PKM/ACACB/ACACA/ME2/PCK1/ACAT2/ACSS2/HAGHL/PDHB/PC"
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.0161021818526085,0.12720904749084,0.352487857583619,-0.427310591671686,-1.35206789171226,130,"TRIM37/ANAPC7/CDC26/CUL2/UBE2D3/UBE2Q1/CDC27/TRIP12/UBE2J2/BTRC/BIRC2/UBR5/UBE2I/UBE2K/UBE2C/CBLB/KEAP1/FBXO2/UBE2J1/UBE2F/HERC2/WWP1/FBXW7/UBE3A/HERC3/SKP1/UBE2G1/SMURF2/UBE2O/SKP2/ANAPC5/BIRC3/UBE2D4/CUL5/TRAF6/UBA3/CUL1/UBE2G2/CDC20/NEDD4/ITCH/PIAS4/UBE3C/UBE2L3/UBE2D2/ERCC8"
"KEGG_HUNTINGTONS_DISEASE",0.0174525404971829,0.130442275767629,0.352487857583619,0.388045495067285,1.38189731627826,159,"POLR2C/SDHC/NDUFB5/COX8A/NDUFS8/AP2B1/CREB5/POLR2A/POLR2K/SDHD/UQCRC2/UQCRQ/POLR2G/NDUFS7/NDUFV1/COX6B1/COX7A2L/COX7C/NDUFA4/HDAC1/SLC25A6/NDUFS3/COX5B/TBP/UQCRH/CLTCL1/VDAC2/COX4I2/CLTC/AP2M1/CLTA/NDUFB7/NDUFA9/NDUFA2/COX7A1/ITPR1/TBPL1/POLR2J/POLR2J3/COX4I1/NDUFS2/POLR2I/CASP3/HDAC2/NDUFB2/COX6A1"
"KEGG_OOCYTE_MEIOSIS",0.0181363591976382,0.130442275767629,0.352487857583619,-0.452253836536828,-1.40957699553282,110,"ADCY9/PPP1CC/ANAPC7/RPS6KA2/CDC26/SMC1A/CDC27/AURKA/RPS6KA3/YWHAE/CCNE1/BTRC/PPP2R5E/PPP2R5C/MAD2L2/PPP3CA/PTTG1/PGR/ESPL1/PPP3CB/MAPK1/SKP1/RPS6KA6/SMC3/ANAPC5/CCNB2/FBXO5/PPP3R1/CUL1/ITPR2/CDC20/PPP3CC/CDC25C"
"KEGG_RIBOSOME",0.0232992262067239,0.156595090651153,0.352487857583619,0.430478350603605,1.39593090325207,88,"RPL35A/RPL15/RPLP1/RPS29/RPSA/RPS9/RPLP2/RPS27A/RPL13A/RPS5/RPL14/RPL4/RPL30/RPL31/RPL28/UBA52/RPS11/RPL23A/RPS19/RPL18A/RPL7A/RPS15/RPS7/RPL34/RPL19/FAU"
"KEGG_RNA_DEGRADATION",0.0234473932525791,0.156595090651153,0.352487857583619,-0.521877435068187,-1.45201104506905,51,"CNOT1/PNPT1/HSPD1/DCP1A/CNOT7/DIS3/CNOT6/PAPOLB/XRN1/MPHOSPH6/PATL1/LSM4/LSM1/LSM6/XRN2/EXOSC1/CNOT2"
"KEGG_LYSOSOME",0.0268709985353254,0.17327161124503,0.352487857583619,0.3944079927522,1.34494189674437,120,"GAA/LAMP1/ARSA/IDUA/SGSH/ATP6V0B/PPT2/CTSK/ATP6V1H/TCIRG1/AP4M1/HEXB/GNPTG/HEXA/LAPTM4B/ATP6V0C/AP1M1/AP4B1/CLN5/CLTCL1/CLTC/ABCA2/CLTA/ARSG/GUSB/CTSG/SLC17A5/CTSO/PPT1/CTSF/AP3M2/LAMP3/NAGPA"
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.0413063575410411,0.257476295339156,0.321775918075361,0.478981030768201,1.43333880424954,53,"ARF1/PLCG1/ATP6V0B/ATP6V1H/GNAS/TCIRG1/SEC61G/ATP6V0C/ACTB/TJP1/ATP6V1G2/KDELR1/ATP6V1C1/ATP6V1F/ATP6V0E2/ACTG1/ATP6V0E1/ATP6V1G1"
"KEGG_MAPK_SIGNALING_PATHWAY",0.0430686406460296,0.259801154864759,0.252961123069611,-0.368365041407366,-1.24918054094853,261,"TAB2/SOS1/FGF7/CACNA2D3/MAP2K2/PLA2G2A/RPS6KA2/PPM1A/STK3/MAX/NGF/RPS6KA3/MAPK9/PLA2G12A/FGF10/PLA2G12B/MAP3K5/CACNA1E/CACNB2/RPS6KA5/DAXX/NTF4/GRB2/MAPKAPK3/TAOK3/PPP3CA/MAP3K8/FGFR4/PPP3CB/RASA1/MAPK1/MAP4K3/EGF/DUSP9/RASGRF2/TGFBR2/RPS6KA6/ARRB1/CACNA2D4/ELK4/DUSP7/FGF20/RASGRP2/CD14/TRAF6/PPP3R1/GNA12/AKT2/RASGRP4/AKT3/CDC25B/RAPGEF2/FGF16/PPP3CC/RAF1/MEF2C/PPP5C/MAP2K6/FGF11/MRAS/KRAS/ARRB2/DUSP4/ELK1/CACNA1D/MAP4K2/CHP1/MAPK14/NF1/SOS2/CHUK/CACNA1B/CACNG4/DUSP3/PPP3R2/FGF12/MAP3K4/MAPK13/ATF2/CACNA2D1/MKNK1/PDGFRB"
"KEGG_TYPE_II_DIABETES_MELLITUS",0.0477707006369427,0.279160031847134,0.261663521711573,-0.511731029982869,-1.39770844396412,47,"PIK3CB/MAPK9/HK3/PRKCD/PKM/CACNA1E/PRKCZ/MTOR/MAPK1/KCNJ11/HK1/ADIPOQ/IRS1/GCK/HK2/PIK3CA/CACNA1D/PIK3CD"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.0493886767243035,0.279869168104387,0.321775918075361,0.557694438013709,1.42839257130219,26,"EXT1/EXT2/B3GAT3/B4GALT7/GLCE/EXTL1/B3GAT2/B3GAT1/HS3ST1"
"KEGG_ERBB_SIGNALING_PATHWAY",0.0551415797317437,0.30327868852459,0.234392647294686,-0.440418951262103,-1.32698413808829,86,"SOS1/PIK3CB/MAP2K2/MAPK9/NCK2/NCK1/GSK3B/EIF4EBP1/EREG/RPS6KB1/CBLB/GRB2/PTK2/MTOR/MAPK1/EGF/ERBB2/BAD/ABL2/TGFA/AKT2/AKT3/RAF1/CAMK2A/KRAS/PIK3CA/ELK1/PAK6/PIK3CD/SHC3/SOS2/ERBB3/BTC"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.0574886535552194,0.307153663280743,0.231126709673834,-0.443805241770938,-1.32612871616528,84,"ADCY9/ANAPC7/PIK3CB/RPS6KA2/CDC26/CDC27/RPS6KA3/MAPK9/MAD2L2/HSP90AA1/PGR/MAPK1/RPS6KA6/ANAPC5/CCNB2/AKT2/CCNA2/AKT3/CDC25B/RAF1/CDC25C/BUB1/KRAS/PIK3CA/CDK1/PIK3CD"
"KEGG_BASAL_TRANSCRIPTION_FACTORS",0.063973063973064,0.332304526748971,0.231126709673834,-0.532857840265376,-1.39957174915607,35,"GTF2F1/TAF9/TAF12/GTF2E2/GTF2A2/GTF2E1/TAF4/GTF2A1/TAF4B/GTF2B/TAF1L/TAF2"
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.0889967637540453,0.365292223219471,0.190023305279108,-0.467459469079524,-1.30673014525591,57,"SOS1/PIK3CB/MAP2K2/STAT3/EIF4EBP1/RPS6KB1/GRB2/TCF7/MTOR/MAPK1/JUP/RUNX1T1/BAD/AKT2/SPI1/AKT3/RAF1/KRAS/PIK3CA/PIK3CD/SOS2/CHUK"
"KEGG_ALZHEIMERS_DISEASE",0.0735194118965544,0.365292223219471,0.287805130535564,0.34673064795741,1.2134095037934,144,"SDHC/APH1A/NDUFB5/COX8A/NDUFS8/SDHD/UQCRC2/UQCRQ/NDUFS7/NDUFV1/COX6B1/MME/COX7A2L/COX7C/LPL/NDUFA4/SNCA/GRIN2C/NDUFS3/COX5B/UQCRH/COX4I2/NDUFB7/CDK5R1/NDUFA9/NDUFA2/COX7A1/PSENEN/ITPR1"
"KEGG_CELL_CYCLE",0.0863309352517986,0.365292223219471,0.181383128498408,-0.395704758249205,-1.24671556349392,124,"CDKN2D/ANAPC7/CDC26/SMC1A/CDC27/RBL1/YWHAE/STAG1/CCNE1/TFDP2/GSK3B/PCNA/ORC2/MAD2L2/PTTG1/ESPL1/SKP1/CDC7/CDKN2C/SMC3/E2F2/SKP2/CHEK2/ANAPC5/ORC5/ORC1/CDK6/ATM/CCNB2/CCNA2/CREBBP/CUL1/CDC20/CDC25B/STAG2/TTK/CHEK1/ORC4/CDC25C"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.0907388178965378,0.365292223219471,0.287805130535564,0.312273851048378,1.15398440241927,248,"CTF1/CX3CL1/IL11RA/AMH/TGFB2/FLT3LG/TNFRSF14/TNFSF12/BMP2/LEPR/INHBA/PLEKHO2/TNFRSF25/CCL5/TNFRSF11B/VEGFB/EDA2R/CXCL2/CXCR4/CCL24/VEGFA/IL23A/BMPR2/KIT/TNFRSF12A/CCR10/CCL22/TNFRSF1B/INHBE/TGFB3/CXCL14/IL11/CSF1R/FLT4/CCR7/RELT/CXCL16/TNFRSF10C/TNFRSF6B/EPO/CXCR6/CXCL9/IL17B/IFNA14/CXCL3/TGFBR1/TNFRSF4/CCL4/LTA/MPL/ACVR2B/EGFR/CD27/IL15/CCL21/CCL17/PDGFC/CCL3/TNF"
"KEGG_ENDOMETRIAL_CANCER",0.0772946859903382,0.365292223219471,0.204294756516886,-0.482268714311012,-1.34126586310512,52,"SOS1/PIK3CB/MAP2K2/GSK3B/GRB2/CTNNA1/TCF7/MAPK1/AXIN1/EGF/ERBB2/MLH1/BAD/AKT2/AKT3/RAF1/APC/KRAS/PIK3CA/ELK1/PIK3CD/SOS2/CDH1"
"KEGG_GAP_JUNCTION",0.0786350148367952,0.365292223219471,0.193813302725311,-0.422047793064457,-1.27551944869789,88,"ADCY9/SOS1/MAP2K2/TUBB4A/GUCY1A2/TUBA1B/GRB2/TUBA3D/TUBA3E/TUBA3C/MAPK1/EGF/TUBB4B/TUBA1C/ITPR2/RAF1/TUBB1/TUBB2B/PLCB2/TUBAL3/KRAS"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.0902612826603325,0.365292223219471,0.231126709673834,0.531651188753612,1.35526889523467,25,"PIGL/GPAA1/PIGG/PIGB/DPM2/PIGQ/PIGY"
"KEGG_MTOR_SIGNALING_PATHWAY",0.0812101910828025,0.365292223219471,0.197822021315103,-0.481214923302318,-1.33887640418047,51,"PIK3CB/RPS6KA2/EIF4E/RPS6KA3/RHEB/EIF4EBP1/ULK3/CAB39L/RPS6KB1/MTOR/MAPK1/RPS6KA6/ULK2/PRKAA1/AKT2/AKT3/EIF4E2/MLST8/PIK3CA/PIK3CD/HIF1A"
"KEGG_OTHER_GLYCAN_DEGRADATION",0.0750605326876513,0.365292223219471,0.257206466468838,0.618992336298884,1.39232473941022,15,"MAN2C1/HEXB/ENGASE/HEXA/NEU3/MAN2B2"
"KEGG_PYRIMIDINE_METABOLISM",0.0893739670543008,0.365292223219471,0.287805130535564,0.379946981640417,1.2517512592466,97,"POLR2C/UPP1/POLR1E/NME3/CAD/POLR2A/NME4/POLR2K/POLR2G/ITPA/NT5E/DUT/UMPS/CANT1/DCTD/UCK2/ENTPD3/RRM1/POLR2J/POLR2J3/POLR2I/TYMP/ENTPD1"
"KEGG_RNA_POLYMERASE",0.0918114143920596,0.365292223219471,0.234392647294686,0.513865174274018,1.3366894075167,28,"POLR2C/POLR1E/POLR2A/POLR2K/POLR2G/POLR2J/POLR2J3/POLR2I/POLR3F"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.0986301369863014,0.384246575342466,0.237793834423688,0.401431493693155,1.27377091207588,71,"COX8A/UQCRC2/UQCRQ/COX6B1/COX7A2L/COX7C/TNNI3/ATP1B4/MYL2/COX5B/UQCRH/COX4I2/TPM1/COX7A1/SLC9A1/ATP1A4/ATP1B2/ACTC1/COX4I1/CACNA2D2/MYH7/COX6A1/CACNB3"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.107894736842105,0.403526315789474,0.222056046145248,0.45049604895931,1.30494147410536,46,"HLA-DRA/HLA-DQA1/HLA-DRB1/HLA-DPB1/HLA-DQB1/CXCR4/CCR10/HLA-DPA1/ICOSLG/IL15/HLA-DMA/MADCAM1/HLA-DRB5/TNFSF13B/IL6/CD80/CCL25"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.105939004815409,0.403526315789474,0.172324344900946,-0.450375867868976,-1.27822295641403,60,"TAB2/MAPK9/CCL11/BIRC2/PSTPIP1/CARD18/HSP90AA1/MAPK1/NLRC4/CARD9/CARD8/BIRC3/IL18/TRAF6/CASP5/PYCARD/TAB3/CCL2/RIPK2/CARD6/MAPK14/CHUK/CCL7/MAPK13"
"KEGG_PROSTATE_CANCER",0.111111111111111,0.407407407407407,0.160801401070022,-0.408432004202053,-1.23380996735717,89,"SOS1/PIK3CB/MAP2K2/CREB1/CCNE1/GSK3B/GRB2/CREB3L1/HSP90AA1/TCF7/MTOR/MAPK1/EGF/ERBB2/INSRR/BAD/E2F2/TGFA/AKT2/CREBBP/AKT3/RAF1"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.124042879019908,0.418784739085856,0.154190966581424,-0.419422593549605,-1.23899722867655,77,"SOS1/PIK3CB/MAP2K2/PLA2G2A/FCER1G/MAPK9/PLA2G12A/PLA2G12B/PRKCD"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.129890453834116,0.418784739085856,0.152144922367565,-0.420754021721974,-1.22407107671567,70,"PLA2G2A/PCYT1A/GPD1/PLA2G12A/LPCAT3/PLA2G12B/ETNK2/PTDSS1/GPAM/LPCAT4/PLD1/GPD2/LYPLA1/MBOAT1/LPCAT1/GPD1L/DGKE/PCYT1B"
"KEGG_PROTEASOME",0.126943005181347,0.418784739085856,0.20207170902116,0.443506118466243,1.28227775681859,45,"PSMB4/PSMB10/PSMC4/PSMD3/PSMD1/PSMA2/PSMB3/PSMC1P4/PSMC1/PSMD13/PSMB1/POMP/PSMA7"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.128878281622912,0.418784739085856,0.191892240384838,0.515126400142724,1.29114640857092,23,"CA4/ATP1B4/AQP1/SLC38A3/ATP1A4/ATP1B2/ATP1B3/MDH1/ATP1A2/ATP1A1/SLC4A4"
"KEGG_REST_AMPK_SIGNALING_PATHWAY_HSA04152",0.124818577648766,0.418784739085856,0.149207542435322,-0.379820988539036,-1.19326593049162,120,"PIK3CB/PPARG/STRADB/CREB1/CFTR/PPP2R2C/SREBF1/RHEB/RAB10/RAB14/EIF4EBP1/PPP2R5E/CAB39L/PPP2R5C/RPS6KB1/ACACB/PRKAG2/RAB8A/CREB3L1/ACACA/GYS2/MTOR/ADIPOR1/PFKFB3/LEP/PCK1/FBP2/ELAVL1/ADRA1A/TBC1D1/FASN/PPARGC1A/PRKAA1/AKT2/CCNA2/AKT3/SCD/PFKM/ADIPOQ/PFKFB2/IRS1/PPP2R5A/PFKFB4/SCD5/PIK3CA/FBP1"
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.123873873873874,0.418784739085856,0.190023305279108,0.64848479229509,1.35063575624324,10,"CSAD/ADO"
"KEGG_WNT_SIGNALING_PATHWAY",0.128205128205128,0.418784739085856,0.224966093540314,0.319954456494706,1.13408114819324,150,"PPP2R1A/CTNNB1/SFRP4/WNT9A/CSNK2B/CCND2/JUN/CAMK2B/LRP5/RAC1/FZD1/PRICKLE2/CSNK1E/SOX17/CCND1"
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.146711635750422,0.465001286192014,0.148261500475107,-0.495457110978229,-1.27087135195255,31,"PDHA2/IDH1/SUCLA2/ACLY/SDHB/FH/SUCLG1/PCK1/IDH2"
"KEGG_RIBOFLAVIN_METABOLISM",0.156729131175468,0.480464713603485,0.143758989039275,-0.598844899966238,-1.30635048288683,14,"RFK/ACP1/ACP2/MTMR1/FLAD1/ENPP1"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.154302670623145,0.480464713603485,0.134273452883202,-0.379422268312622,-1.17419761863298,106,"SOS1/PIK3CB/MAP2K2/MAPK9/NCK2/NCK1/GSK3B/CBLB/IL10/GRB2/PPP3CA/MAP3K8/PPP3CB/MAPK1/MALT1/PPP3R1/AKT2/AKT3/IL5/PPP3CC/RAF1/DLG1/GRAP2/KRAS/PIK3CA/PAK6/PIK3CD/CHP1/MAPK14/SOS2/CHUK/PPP3R2/MAPK13"
"KEGG_PROPANOATE_METABOLISM",0.159592529711375,0.481351662193987,0.142056643575821,-0.489098015051399,-1.25862512485559,32,"LDHAL6A/SUCLA2/LDHA/ACACB/ACACA/PCCA/SUCLG1/HIBCH/ACAT2/ACSS2/MCEE/EHHADH"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.165898617511521,0.492429229756419,0.131457611642763,-0.40536608432857,-1.1904465684583,75,"SOS1/PIK3CB/MAP2K2/GSK3B/PIK3AP1/GRB2/PPP3CA/CD79B/PPP3CB/MAPK1/MALT1/PPP3R1/AKT2/AKT3/PPP3CC/RAF1/LILRB3/KRAS/PIK3CA/PIK3CD/CHP1/SOS2/CHUK/PPP3R2"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.192504258943782,0.514261377464103,0.128142916898415,-0.468446293450084,-1.21466224205819,33,"LDHAL6A/LDHA/AHCY/TRDMT1/DNMT1/AHCYL1/AMD1/CBS"
